user;gender;age;how_tall_in_meters;weight;body_mass_index;x1;y1;z1;x2;y2;z2;x3;y3;z3;x4;y4;z4;class
debora;Woman;46;1,62;75;28,6;-7;117;-70;-15;121;-96;-138;182;9;-161;-99;-154;walking
debora;Woman;46;1,62;75;28,6;-3;98;-100;-8;81;-117;21;109;-99;-186;-106;-177;walking
debora;Woman;46;1,62;75;28,6;0;87;-93;-1;81;-112;13;110;-103;-169;-97;-167;walking
debora;Woman;46;1,62;75;28,6;-1;94;-87;14;57;-104;19;109;-100;-169;-106;-172;walking
debora;Woman;46;1,62;75;28,6;3;113;-87;14;69;-87;8;111;-88;-173;-90;-171;walking
debora;Woman;46;1,62;75;28,6;-10;82;-118;-52;82;-115;0;167;-92;-157;-55;-168;walking
debora;Woman;46;1,62;75;28,6;-9;95;-100;-20;86;-118;29;49;-104;-187;-105;-169;walking
debora;Woman;46;1,62;75;28,6;-17;91;-89;5;88;-112;28;100;-101;-173;-104;-166;walking
debora;Woman;46;1,62;75;28,6;-15;114;-76;-20;99;-107;-62;223;1;-159;-100;-159;walking
debora;Woman;46;1,62;75;28,6;10;86;-118;-289;-363;-488;6;173;8;-158;-71;-163;walking
debora;Woman;46;1,62;75;28,6;-8;96;-94;8;83;-115;14;112;-93;-172;-100;-173;walking
debora;Woman;46;1,62;75;28,6;-1;91;-86;15;39;-117;9;109;-95;-174;-103;-167;walking
debora;Woman;46;1,62;75;28,6;-11;94;-96;-48;102;-156;0;173;-87;-162;-64;-165;walking
debora;Woman;46;1,62;75;28,6;-21;76;-123;-37;75;-115;-18;179;-121;-185;-104;-150;walking
debora;Woman;46;1,62;75;28,6;-17;96;-100;-10;90;-117;84;66;-122;-198;-107;-158;walking
debora;Woman;46;1,62;75;28,6;-22;116;-83;-22;95;-116;-11;230;-29;-160;-100;-160;walking
debora;Woman;46;1,62;75;28,6;-24;114;-84;-14;98;-114;-125;137;13;-173;-77;-154;walking
debora;Woman;46;1,62;75;28,6;-13;110;-134;14;91;-115;261;130;-235;-172;-81;-152;walking
debora;Woman;46;1,62;75;28,6;-20;116;-120;9;97;-112;23;109;-107;-182;-114;-165;walking
debora;Woman;46;1,62;75;28,6;0;97;-97;21;53;-115;14;107;-97;-177;-90;-161;walking
debora;Woman;46;1,62;75;28,6;2;105;-89;-33;117;-16;2;108;-92;-182;-101;-176;walking
debora;Woman;46;1,62;75;28,6;-3;101;-89;-2;91;-103;26;179;-114;-176;-78;-153;walking
debora;Woman;46;1,62;75;28,6;-8;116;-105;-5;85;-111;114;45;-130;-177;-87;-169;walking
debora;Woman;46;1,62;75;28,6;-10;94;-90;-5;80;-127;68;31;-117;-160;-89;-167;walking
debora;Woman;46;1,62;75;28,6;-7;130;-72;-23;135;-101;-175;160;24;-160;-90;-154;walking
debora;Woman;46;1,62;75;28,6;-2;88;-105;-12;105;-130;20;110;-106;-186;-117;-164;walking
debora;Woman;46;1,62;75;28,6;-2;87;-96;6;72;-107;17;109;-101;-175;-96;-169;walking
debora;Woman;46;1,62;75;28,6;3;95;-89;10;66;-101;14;109;-98;-174;-104;-170;walking
debora;Woman;46;1,62;75;28,6;0;117;-84;17;69;-107;-5;131;-82;-157;-82;-164;walking
debora;Woman;46;1,62;75;28,6;-2;129;-71;-26;131;-102;8;151;-2;-156;-75;-163;walking
debora;Woman;46;1,62;75;28,6;9;83;-111;-18;119;-135;28;107;-97;-169;-104;-160;walking
debora;Woman;46;1,62;75;28,6;2;97;-93;11;50;-109;17;107;-93;-174;-109;-172;walking
debora;Woman;46;1,62;75;28,6;5;122;-119;25;57;-139;-2;137;-81;-159;-85;-164;walking
debora;Woman;46;1,62;75;28,6;-4;101;-120;0;71;-175;-47;195;-90;-170;-85;-152;walking
debora;Woman;46;1,62;75;28,6;-1;104;-93;-16;87;-59;8;109;-91;-185;-107;-168;walking
